CODES,DATES,OPEN,CLOSE,HIGH,LOW,VOLUME,TR,EFFECT_RATIO,SMOOTH,MIDDLE,TOP,BOTTOM,BUY,SELL
600309.SH,2011/01/25,9.220413,9.225296,9.362039999999999,9.13739,7141144.0,0.22464999999999868,0.09427614882757625,0.1722492017905416,10.420647552263569,10.536219485263105,10.305075619264032,0,0
600309.SH,2011/01/26,9.274133,9.362039999999999,9.435295,9.186227,6566706.0,0.2490679999999994,0.18532837000292082,0.12128456273488461,10.285493783786604,10.386739242676192,10.184248324897016,0,0
600309.SH,2011/01/27,9.303435,9.615992,9.664829,9.103204,13642084.0,0.5616249999999994,0.23529434687497308,0.1761117066684254,10.418320609191069,10.508702926226821,10.327938292155316,0,0
600309.SH,2011/01/28,9.503667,9.738083999999999,9.791805,9.503667,11434832.0,0.288138,0.1836363081303574,0.2061987465053601,10.498519928534238,10.58289662739149,10.414143229676986,0,0
600309.SH,2011/01/31,9.694131,9.752735000000001,9.811339,9.606224000000001,10808536.0,0.20511499999999927,0.32657158687556737,0.17509283070215065,10.593497296531014,10.678978982239755,10.508015610822273,0,0
600309.SH,2011/02/01,9.816222999999999,9.611108,9.816222999999999,9.596457000000001,6414254.0,0.21976599999999813,0.2254463765400081,0.2611613856455029,10.561384867167236,10.63388255010327,10.488887184231203,0,0
600309.SH,2011/02/09,9.498783,9.845525,10.099477,9.474364999999999,18815001.0,0.6251120000000014,0.24691359585148226,0.20026878587355323,10.552035898314601,10.620041809534845,10.484029987094358,0,0
600309.SH,2011/02/10,10.001803,10.582963000000001,10.832031,9.987152,48649765.0,0.9865060000000003,0.43302204233685193,0.21319528352347317,10.586496722853093,10.655095146166333,10.517898299539853,0,0
600309.SH,2011/02/11,10.6318,10.529242,10.792962,10.402266000000001,24339971.0,0.3906959999999984,0.35618460779784256,0.32526058463294305,10.462516804476163,10.548432193820547,10.376601415131779,0,0
600309.SH,2011/02/14,10.587847,10.836915,10.988309,10.548777000000001,35526259.0,0.4590669999999992,0.3846153603830646,0.27899288211482987,10.579633469620088,10.664383067787371,10.494883871452805,0,0
600309.SH,2011/02/15,10.749008,10.665986,11.012728,10.626916,29496897.0,0.3858119999999996,0.283582217272593,0.2961124750693722,10.724985972152313,10.81309389024994,10.636878054054685,0,0
600309.SH,2011/02/16,10.661102,10.85645,10.915054,10.612264999999999,16750831.0,0.30278900000000064,0.3275363617694855,0.23527531362650758,10.68728418904318,10.759672501455999,10.61489587663036,0,0
600309.SH,2011/02/17,10.841799,10.792962,11.13482,10.744125,24895725.0,0.3906949999999991,0.3337932265496118,0.2617423253665718,10.783959911219807,10.856357813426628,10.711562009012985,0,0
600309.SH,2011/02/18,10.827148,10.509708,10.827148,10.470638000000001,17467054.0,0.35650999999999833,0.2029852616458976,0.2655098998578307,10.734603067592813,10.794147110319267,10.675059024866359,0,0
600309.SH,2011/02/21,10.475522,11.051797,11.13482,10.475522,25332149.0,0.6592979999999997,0.15920379426303466,0.18674381346419638,10.785345133936307,10.856329005741072,10.714361262131542,0,0
600309.SH,2011/02/22,11.256913,11.369237,11.867374,11.100634,48358298.0,0.8155769999999993,0.249275316729916,0.16038077934118214,10.771188566402037,10.85115407735541,10.691223055448663,0,0
600309.SH,2011/02/23,11.237378,11.955281,12.219000000000001,11.183657,40535150.0,1.035343000000001,0.28341591434821495,0.21461739502016447,10.696092942302178,10.772286034837121,10.619899849767235,0,0
600309.SH,2011/02/24,11.818537,11.71598,12.336209,11.672025999999999,31278518.0,0.6641830000000013,0.24855488182331434,0.23517517423118317,10.817312470248506,10.878978505545025,10.755646434951988,0,0
600309.SH,2011/02/25,11.632957000000001,11.740397999999999,11.94063,11.330167999999999,17061569.0,0.6104620000000018,0.19504296934644366,0.21418358475382365,10.86062254393995,10.92178183195446,10.79946325592544,0,0
600309.SH,2011/02/28,11.799002,12.472952000000001,12.492486999999999,11.799002,34361087.0,0.7520889999999998,0.3433131799122996,0.18196135788603057,11.019252586793773,11.075913023065983,10.962592150521562,0,0
600309.SH,2011/03/01,12.507138000000001,12.492486999999999,12.648765,12.267837,24212566.0,0.38092799999999905,0.4031775887170891,0.2712423448934277,10.987475940382119,11.04665318091322,10.928298699851018,0,0
600309.SH,2011/03/02,12.399697,12.209233,12.399697,11.950397,18650447.0,0.5420899999999982,0.24109874617553514,0.3072897308403977,10.972711155269968,11.053381384424842,10.892040926115094,0,0
600309.SH,2011/03/03,12.160396,11.86249,12.453417,11.7697,14906367.0,0.6837169999999997,0.10564850330233884,0.20969386866483836,11.074528847963085,11.142489116176503,11.006568579749668,0,0
600309.SH,2011/03/04,11.86249,12.233651,12.267837,11.58412,18005656.0,0.6837169999999997,0.06447950123066291,0.12813243209603198,11.232451896682944,11.325961308202622,11.138942485163266,0,0
600309.SH,2011/03/07,12.238535,12.360627000000001,12.541324000000001,12.111559,18724171.0,0.4297650000000015,0.15789459503944406,0.10334249536470025,11.207737430418737,11.323997087150317,11.091477773687156,0,0
600309.SH,2011/03/08,12.370395,12.282488,12.736672,12.214116,21987954.0,0.5225559999999998,0.1356968025428668,0.1595924443248265,10.9939269652339,11.1124635632663,10.8753903672015,0,0
600309.SH,2011/03/09,12.282488,12.253186,12.590161,12.165279,14842130.0,0.4248820000000002,0.05992003064628538,0.1462260316387155,10.951846995283809,11.073909412206717,10.8297845783609,0,0
600309.SH,2011/03/10,12.277604,11.789235000000001,12.282488,11.779468,17798959.0,0.5030200000000011,0.185567004868662,0.10059700770098903,10.928523293211695,11.045250615871147,10.811795970552243,0,0
600309.SH,2011/03/11,11.62319,11.691561,12.013885,11.579236,17217196.0,0.4346490000000003,0.14058364513975724,0.17625540078112978,11.005892955185855,11.06907764436901,10.9427082660027,0,0
600309.SH,2011/03/14,12.599928,12.453417,12.775741,12.023652,55370162.0,1.08418,0.14473681954575443,0.14916864653576778,10.981304405174733,11.026646744616606,10.93596206573286,0,0
600309.SH,2011/03/15,12.409464,12.345976,12.643881,12.009001,26674434.0,0.6348800000000008,0.027845040521258198,0.15166948273722847,10.866657990201414,10.912133772437457,10.821182207965371,0,0
600309.SH,2011/03/16,12.341092,12.971089,13.093181,12.189698,32593833.0,0.9034829999999996,0.1354279946313485,0.08128303515258557,10.927050227421761,10.981405345558656,10.872695109284866,0,0
600309.SH,2011/03/17,12.805043,12.614578999999999,13.127367000000001,12.453417,26121572.0,0.6739500000000014,0.07127878594836154,0.14606416881027434,11.015556255875829,11.068188486803347,10.962924024948311,0,0
600309.SH,2011/03/18,12.673184,12.634114,12.809927,12.44365,14165111.0,0.3662770000000002,0.08280253254091632,0.10743668831299188,11.003487018118044,11.058062148302385,10.948911887933702,0,0
600309.SH,2011/03/21,12.551091,12.238535,12.599928,12.145745,21253170.0,0.4883690000000005,0.09797661819517145,0.11437571851926143,10.94291105406355,10.994853377707775,10.890968730419326,0,0
600309.SH,2011/03/22,12.492486999999999,12.555975,12.599928,12.184814,18662087.0,0.41511400000000087,0.1893048852089447,0.12351280235408171,11.033849843526387,11.075539475749007,10.992160211303766,0,0
600309.SH,2011/03/23,12.458300999999999,12.731788,12.844113,12.458300999999999,19067973.0,0.3858120000000014,0.07196982330136485,0.1785061674376441,10.964444903809257,11.01605084750123,10.912838960117284,0,0
600309.SH,2011/03/24,12.697602,13.146901999999999,13.332482,12.599928,23092807.0,0.7325540000000004,0.20197051664090682,0.1078527968266283,10.932180733613334,10.982349250297181,10.882012216929487,0,0
600309.SH,2011/03/25,13.151785,13.107832,13.273878,12.990624,14350036.0,0.28325399999999945,0.04087578803884842,0.18613278421387935,10.984866439296507,11.038064371734853,10.931668506858161,0,0
600309.SH,2011/03/28,13.195739000000001,13.317831,13.371552,12.746439,21837139.0,0.6251129999999989,0.21333338186976297,0.08912950677608077,11.114826080984697,11.174901079430349,11.054751082539045,0,0
600309.SH,2011/03/29,13.137134,13.107832,13.596201999999998,12.990624,20382213.0,0.6055779999999977,0.1339778278938196,0.1929749396205024,11.02052891509888,11.088864455260794,10.952193374936968,0,0
600309.SH,2011/03/30,13.039461,12.595044,13.259227,12.585277,15308238.0,0.6739499999999996,0.09580034261529656,0.14519095012961178,11.199831812398003,11.265378084909042,11.134285539886964,0,0
600309.SH,2011/03/31,12.599928,12.145745,12.599928,12.101791,21791938.0,0.49813699999999983,0.10783046358451472,0.12220235684361942,10.991138025187563,11.05688219430496,10.925393856070167,0,0
600309.SH,2011/04/01,12.150628,12.463185000000001,12.502253999999999,12.028536,10694472.0,0.4737179999999981,0.06900874135216552,0.1294463006530411,11.215872308373541,11.277853015764045,11.153891600983037,0,0
600309.SH,2011/04/06,12.404580000000001,12.253186,12.560858999999999,12.189698,15551678.0,0.37116099999999896,0.25311201556765417,0.10606977973893836,11.029397114483643,11.091768150798,10.967026078169287,0,0
600309.SH,2011/04/07,12.248302,12.663416,12.746439,12.209233,11574225.0,0.5372060000000012,0.11741930949680372,0.2169276652880498,10.932386385008371,11.006430217364604,10.858342552652138,0,0
600309.SH,2011/04/08,12.624347,12.89295,13.102949,12.502253999999999,11526456.0,0.6006950000000018,0.11298689383836208,0.13522022937441944,10.983490948360785,11.047797550634598,10.919184346086972,0,0
600309.SH,2011/04/11,12.89295,12.507138000000001,13.039461,12.44365,9117844.0,0.5958109999999994,0.16015611044189854,0.13255124790266964,10.921482954063352,10.978405894526734,10.86456001359997,0,0
600309.SH,2011/04/12,12.595044,12.619463,12.805043,12.394813000000001,9464786.0,0.41022999999999854,0.007002952143386867,0.16095421704028295,11.175620066881034,11.233811977869008,11.11742815589306,0,0
600309.SH,2011/04/13,12.551091,12.692718,12.697602,12.355744,9478226.0,0.3418580000000002,0.16422267051252906,0.0687329604304265,11.05141790926847,11.124877186338242,10.977958632198696,0,0
600309.SH,2011/04/14,12.795276,12.85388,13.039461,12.551091,13454707.0,0.48836999999999975,0.11678814443174655,0.16340289837313576,10.9945945018792,11.069672684154312,10.919516319604089,0,0
600309.SH,2011/04/18,13.063879,13.796432999999999,13.991781,13.049228,36501340.0,1.1379009999999994,0.37529677867916167,0.1348401729911592,11.062199061101463,11.1335636309673,10.990834491235626,0,0
600309.SH,2011/04/19,13.674341,13.615735999999998,13.845270000000001,13.185970999999999,17555170.0,0.6592990000000025,0.22491334771161395,0.2905012860863769,10.89607199517744,11.003819967230175,10.788324023124705,0,0
600309.SH,2011/04/20,13.557132000000001,13.190854999999999,13.752479999999998,13.132251,16139088.0,0.6202289999999984,0.07003435598860061,0.19994782227796107,11.105048216191086,11.214774384075755,10.995322048306418,0,0
600309.SH,2011/04/21,13.278761,13.239692000000002,13.312947,13.034577,7571911.0,0.2783699999999989,0.1861042101671717,0.10668735414367347,11.172434390435958,11.286398435612876,11.05847034525904,0,0
600309.SH,2011/04/22,13.327598000000002,13.098065,13.576667,13.058995,10122090.0,0.517672000000001,0.11835747418390943,0.17657887924044746,11.592056231761731,11.706424747514765,11.477687716008697,0,0
600309.SH,2011/04/25,13.010158,12.819694,13.137134,12.697602,9429483.0,0.4395319999999998,0.030660363121119704,0.13578514574514977,11.248819544528011,11.345427883609217,11.152211205446806,0,0
600309.SH,2011/04/26,12.809927,12.292255,12.941787,12.160396,16101767.0,0.7813909999999993,0.12665202956706134,0.08297828316970648,11.027650680139711,11.138670351911511,10.916631008367911,0,0
600309.SH,2011/04/27,12.321558,12.013885,12.424114999999999,11.906444,14656829.0,0.5176709999999982,0.467349594826022,0.14077971672855305,11.175709345159232,11.286187621642725,11.06523106867574,0,0
600309.SH,2011/04/28,12.116442999999999,11.647608,12.262953,11.22761,21430285.0,1.0353429999999992,0.4696969696969699,0.3459309388199702,11.042673811309822,11.18200149929467,10.903346123324974,0,0
600309.SH,2011/04/29,11.662258999999999,11.886909,11.94063,11.481562,11444371.0,0.45906800000000025,0.3236363338526458,0.347344411860541,10.890325037613884,11.06681295585738,10.713837119370389,0,0
600309.SH,2011/05/03,11.896676,12.194582,12.292255,11.86249,8779299.0,0.4297650000000015,0.2499998803954226,0.2593939214596577,10.93950221027285,11.108932065116214,10.770072355429487,0,0
600309.SH,2011/05/04,12.096908,11.457144,12.096908,11.403423,21254028.0,0.7911590000000004,0.3684210053640283,0.2150536914208996,11.06932003431735,11.236838491966772,10.901801576667928,0,0
600309.SH,2011/05/05,11.432725999999999,11.457144,11.501097,11.212959,13044611.0,0.288138,0.31668539593518724,0.286361035488017,11.153689606060606,11.314211147453484,10.993168064667728,0,0
600309.SH,2011/05/06,11.379005000000001,11.540167,11.764816999999999,11.159239,14229718.0,0.6055779999999995,0.18224828326211476,0.2552084104555966,11.134691013121895,11.251238428749893,11.018143597493896,0,0
600309.SH,2011/05/09,11.628072999999999,11.462028,11.725747,11.354586,10780357.0,0.37116100000000074,0.1386501523034451,0.17425703078148844,10.912646369396393,11.014943187738988,10.810349551053799,0,0
600309.SH,2011/05/10,11.462028,11.789235000000001,11.833188,11.335052000000001,9333818.0,0.4981359999999988,0.041134706455553054,0.14800439278487015,10.962110491292151,11.070790267342892,10.85343071524141,0,0
600309.SH,2011/05/11,11.789235000000001,11.750166,11.916211,11.569469,9069860.0,0.34674200000000077,0.041055592568361915,0.08928541463990292,10.961688861984042,11.07440253725873,10.848975186709355,0,0
600309.SH,2011/05/12,11.57585,11.633955,11.97613,11.504832,8496764.0,0.4712979999999991,0.16624903772360702,0.08923777617019642,10.885197817165686,11.008651053076049,10.761744581255323,0,0
600309.SH,2011/05/13,11.666236,11.201394,11.717885,10.885043,24534700.0,0.8328420000000012,0.07491443058442016,0.1646230764787311,10.915286873969366,11.036309028186324,10.794264719752409,0,0
600309.SH,2011/05/16,11.143289,11.039991,11.388622,10.975429,14537225.0,0.4131929999999997,0.11787479337091482,0.10962589368524223,10.851566650768948,10.945834668727754,10.757298632810143,0,0
600309.SH,2011/05/17,11.052903,11.078727,11.214306,10.755921,10835046.0,0.4583849999999998,0.13604748217516752,0.13549449923409923,10.84114923482729,10.896751980473175,10.785546489181405,0,0
600309.SH,2011/05/18,11.09164,11.220761999999999,11.330517,11.039991,8485384.0,0.29052599999999984,0.07286533084555669,0.1464371935678428,10.83556156076695,10.88378867375121,10.787334447782689,0,0
600309.SH,2011/05/19,11.343428999999999,11.156201,11.343428999999999,11.09164,8350178.0,0.2517889999999987,0.20655154130401163,0.10839202717581907,10.79378297137363,10.84025152641727,10.747314416329992,0,0
600309.SH,2011/05/20,11.156201,11.039991,11.201394,10.852763000000001,12650094.0,0.34863099999999925,0.2315790057208746,0.18889125067768442,10.806184724839545,10.862215586881693,10.750153862797397,0,0
600309.SH,2011/05/23,10.975429,10.471851,10.994798,10.458938999999999,15252627.0,0.5810520000000015,0.3658536124653623,0.20396155183192446,10.83043370355822,10.889636337653679,10.771231069462763,0,0
600309.SH,2011/05/24,10.329816000000001,10.549324,10.665535,10.329816000000001,11052306.0,0.3357189999999992,0.24337372331154303,0.2848150784737665,10.806038017616814,10.906929563943798,10.70514647128983,0,0
600309.SH,2011/05/25,10.588061,10.555781,10.633253999999999,10.407289,6931544.0,0.22596499999999864,0.1943005545196022,0.21106374737039146,10.815701586419895,10.909878494328982,10.721524678510807,0,0
600309.SH,2011/05/26,10.594517,10.433114,10.633253999999999,10.420202,5567604.0,0.21305199999999935,0.28735622463540494,0.18151431239890023,10.703990140177877,10.792246388131664,10.61573389222409,1,0
600309.SH,2011/05/27,10.329816000000001,10.452482,10.626797999999999,10.329816000000001,7536892.0,0.2969819999999981,0.3409743519188354,0.237547834189061,10.702477275020236,10.789038255146998,10.615916294893474,1,0
600309.SH,2011/05/30,10.452482,10.394377,10.5235,10.142588,11752955.0,0.38091200000000036,0.31978333661445835,0.2698340183597288,10.71963359243614,10.783553798457628,10.65571338641465,0,0
600309.SH,2011/05/31,10.394377,10.781744999999999,10.878587,10.394377,16379975.0,0.48420999999999914,0.10256436733585154,0.25707383710117915,10.703504839327461,10.764029306360417,10.642980372294506,0,0
600309.SH,2011/06/01,10.826938,11.072271,11.117464,10.788200999999999,18553532.0,0.335719000000001,0.26420436169094075,0.12627531796567404,10.689594711689047,10.778676894163334,10.60051252921476,0,0
600309.SH,2011/06/02,10.910867999999999,11.014166000000001,11.104552,10.684903,9862813.0,0.4196489999999997,0.19726041581352666,0.22360692746981375,10.663875422495572,10.742171384737174,10.58557946025397,0,0
600309.SH,2011/06/03,10.92378,11.130377000000001,11.194938,10.910867999999999,10842757.0,0.2840700000000016,0.23796795651774236,0.1832965944683601,10.76816728144686,10.848864136676863,10.687470426216858,0,0
600309.SH,2011/06/07,11.130377000000001,11.188482,11.517745,11.09164,10041147.0,0.42610499999999973,0.28746935946875696,0.20780866198917816,10.802463070738437,10.880542206722566,10.724383934754307,0,0
600309.SH,2011/06/08,11.17557,11.085184,11.349885,11.065814999999999,11737450.0,0.2840700000000016,0.24197557305042358,0.2376159583897891,10.8195265858959,10.89761410255573,10.74143906923607,0,0
600309.SH,2011/06/09,11.078727,10.691359,11.098096,10.652623,13055309.0,0.4454729999999998,0.11084329614943611,0.2102218504389647,10.830721986883198,10.89863095332401,10.762813020442385,0,0
600309.SH,2011/06/10,10.639710000000001,10.762377,10.897956,10.588061,7585477.0,0.3098950000000009,0.007731795171299999,0.13126047940181096,10.851790382858008,10.922338218905505,10.78124254681051,0,0
600309.SH,2011/06/13,10.710728,10.730096000000001,10.781744999999999,10.491219000000001,5028580.0,0.29052599999999806,0.1391075165827295,0.06917183365153548,10.839913618053371,10.93585996967845,10.743967266428292,0,0
600309.SH,2011/06/14,10.743008,11.17557,11.291780000000001,10.730096000000001,13271049.0,0.5616839999999996,0.06203496548381621,0.14827979493153604,10.748309902364847,10.840533539797043,10.65608626493265,0,0
600309.SH,2011/06/15,11.136833,11.233675,11.382166,11.078727,11895365.0,0.3034389999999991,0.039408788062835085,0.10187051685046997,10.763325663556493,10.8632395767285,10.663411750384487,0,0
600309.SH,2011/06/16,11.104552,11.014166000000001,11.188482,10.943149,11048745.0,0.29052599999999984,0.0701299840321077,0.08824615195181468,10.761160528395548,10.861819723608304,10.660501333182792,0,0
600309.SH,2011/06/17,10.975429,10.994798,11.194938,10.897956,6111169.0,0.29698199999999986,0.03617574368877663,0.1067449366214842,10.824575251771082,10.899414297224082,10.749736206318081,0,0
600309.SH,2011/06/20,10.930236,10.92378,11.007710000000001,10.594517,8949341.0,0.4131930000000015,0.09424083981923959,0.08629937254377948,10.811369128246193,10.85512972540539,10.767608531086996,0,0
600309.SH,2011/06/21,10.910867999999999,11.188482,11.201394,10.910867999999999,10588016.0,0.2905260000000016,0.17414245756630078,0.12126330139653135,10.785592045555864,10.827109556158085,10.744074534953644,0,0
600309.SH,2011/06/22,11.233675,11.227219,11.362797,11.104552,9795543.0,0.2582450000000005,0.20588256001523983,0.16937610348078325,10.788162199443711,10.838087507102538,10.738236891784885,0,0
600309.SH,2011/06/23,11.194938,11.498375999999999,11.562938,11.052903,13552625.0,0.5100350000000002,0.13661167034709967,0.1884884232349831,10.777303738711867,10.841661749167516,10.712945728256217,0,0
600309.SH,2011/06/24,11.485464,12.066516,12.085885000000001,11.427359,28435163.0,0.6585260000000019,0.30641313037773954,0.14677691977889873,10.815007479516444,10.87874685190926,10.751268107123629,0,0
600309.SH,2011/06/27,12.040692,12.06006,12.17627,11.685604,22570653.0,0.49066600000000093,0.35840712665081764,0.24902296022745604,10.842017167989214,10.930575766918977,10.75345856905945,0,0
600309.SH,2011/06/28,12.072972,11.911569,12.072972,11.730797,15081509.0,0.34217499999999923,0.3093681307000211,0.28033117303705146,10.901990461654352,11.011876082296821,10.792104841011882,0,0
600309.SH,2011/06/29,11.821183,11.769534,11.94385,11.763078,10632742.0,0.18077199999999927,0.3096927986466217,0.2508023152602277,10.954726224987136,11.05058051071001,10.858871939264262,0,0
600309.SH,2011/06/30,11.782446,12.079428,12.169814,11.750166,16332573.0,0.41964800000000047,0.3115122827542148,0.25099781423882594,11.086349929024278,11.167163610949505,11.005536247099052,0,0
600309.SH,2011/07/01,12.085885000000001,12.092341000000001,12.22792,11.982586,13016605.0,0.24533399999999972,0.3038547940471125,0.25209341757243037,11.085317219763839,11.159494097021218,11.01114034250646,0,0
600309.SH,2011/07/04,12.131077000000001,12.447428,12.583007,12.131077000000001,25078366.0,0.49066599999999916,0.33561650859842046,0.24748245663051935,11.015792431302282,11.083792594536026,10.947792268068538,0,0
600309.SH,2011/07/05,12.531358,12.479709,12.634656,12.202095,22034688.0,0.43256099999999975,0.15880909608728036,0.26660779012378,11.093771832627912,11.113247492672054,11.07429617258377,0,0
600309.SH,2011/07/06,12.34413,12.350586,12.421603999999999,12.163358,13105001.0,0.31635099999999916,0.11968080833546524,0.16014311162244838,11.098468883996311,11.160560037185299,11.036377730807324,0,0
600309.SH,2011/07/07,12.570095,12.124621000000001,12.570095,12.105253,15750854.0,0.46484200000000087,0.08354410326511104,0.13658199211597905,11.180219310185073,11.263668676730568,11.096769943639579,0,0
600309.SH,2011/07/08,12.131077000000001,12.215007,12.253744000000001,11.814727,16728757.0,0.43901700000000154,0.15862056196030566,0.11482225572952923,11.221031953722036,11.323800954304224,11.11826295313985,0,0
600309.SH,2011/07/11,12.079428,12.163358,12.253744000000001,11.930937,12980524.0,0.32280700000000095,0.03095245646630872,0.16002958569652814,11.017634854888886,11.117372775535808,10.917896934241965,0,0
600309.SH,2011/07/12,11.995499,11.8922,12.072972,11.872832,9976682.0,0.29052599999999984,0.07259981790283565,0.08315416733455148,10.949377851732649,11.057051695181473,10.841704008283825,0,0
600309.SH,2011/07/13,11.911569,12.363498,12.395779,11.911569,19523306.0,0.5035789999999984,0.030303106889850027,0.10823214841461071,10.93013786743713,11.025629113001106,10.834646621873155,0,0
600309.SH,2011/07/14,12.357042,12.395779,12.447428,12.202095,16252185.0,0.24533300000000047,0.03250008228604195,0.0827631611379742,10.987492656691128,11.039722319642728,10.935262993739528,0,0
600309.SH,2011/07/15,12.421603999999999,12.460339999999999,12.479709,12.253744000000001,12497208.0,0.22596499999999864,0.04404131667301297,0.08408607105396074,10.857327686449697,10.905194173743572,10.809461199155821,0,0
600309.SH,2011/07/18,12.486165,12.499077,12.615288,12.402235000000001,15139985.0,0.2130529999999986,0.16714696377238505,0.09103563154504006,10.936643576195682,10.98153106681952,10.891756085571844,0,0
600309.SH,2011/07/19,12.42806,12.22792,12.42806,12.182727,11773230.0,0.3163499999999999,0.006097903630171946,0.16516376313175873,10.898564135557127,10.957133756565065,10.839994514549188,0,0
600309.SH,2011/07/20,12.318305,12.234376,12.408691000000001,12.169814,7519287.0,0.23887700000000045,0.034920879999488036,0.06818798498160891,10.906152215475405,10.957574461453547,10.854729969497264,0,0
600309.SH,2011/07/21,12.253744000000001,11.743708999999999,12.266656,11.685604,20007635.0,0.5810519999999997,0.06388883271685203,0.08554375569861644,10.921471170394625,10.972628252416879,10.870314088372371,0,0
600309.SH,2011/07/22,11.814727,11.679148,11.898657,11.588762,20121710.0,0.3098950000000009,0.3212119078630857,0.1029868240015453,11.005343238082068,11.05614361669788,10.954542859466255,0,0
600309.SH,2011/07/25,11.698516,11.311148,11.698516,11.085184,22862973.0,0.6133319999999998,0.43410869777516675,0.2579340520465892,10.863767184425344,10.97173972598521,10.755794642865478,0,0
600309.SH,2011/07/26,11.265955,11.401534,11.414447000000001,11.233675,7826021.0,0.18077200000000104,0.4315789430777986,0.3259149147893477,10.847322411086012,11.006048211925716,10.688596610246307,0,0
600309.SH,2011/07/27,11.420903,11.692060000000001,11.704972999999999,11.240131,15428724.0,0.4648419999999991,0.29832946412728384,0.32439162163824425,10.857771872014911,11.036760331362368,10.678783412667455,0,0
600309.SH,2011/07/28,11.498375999999999,11.756622,11.795358,11.479008,9225552.0,0.3163499999999999,0.17422443366652826,0.24415537624868702,10.904734063690825,11.085409207141911,10.724058920239738,0,0
600309.SH,2011/07/29,11.769534,11.588762,11.782446,11.401534,8234919.0,0.38091200000000036,0.22675758783768357,0.1694254654336084,10.971423900105066,11.129196166000344,10.813651634209787,0,0
600309.SH,2011/08/01,11.569394,11.556481,11.621042999999998,11.401534,8251855.0,0.21950899999999862,0.07532470876387759,0.20105833246140084,11.06469614032868,11.194833974472479,10.934558306184881,0,0
600309.SH,2011/08/02,11.401534,11.17557,11.420903,10.968973,15871331.0,0.5875079999999997,0.18224285029268317,0.1098729429115822,11.005952644387513,11.133206442940363,10.878698845834663,0,0
600309.SH,2011/08/03,11.033535,10.975429,11.156201,10.904411999999999,16907693.0,0.27115800000000156,0.13866663692751585,0.17425375931602427,10.9032946506441,11.033647298436337,10.772942002851861,0,0
600309.SH,2011/08/04,10.962517,11.046447,11.214306,10.962517,12956038.0,0.2517890000000005,0.14248688238041632,0.14801431901011705,10.922910670341881,11.035534528893777,10.810286811789986,0,0
600309.SH,2011/08/05,10.710728,11.033535,11.136833,10.626797999999999,13344714.0,0.5100350000000002,0.25954168688203566,0.15031468186347646,10.808747749646807,10.87713416006306,10.740361339230555,0,0
600309.SH,2011/08/08,10.72364,10.620341999999999,10.968973,10.478307000000001,23307624.0,0.5552279999999996,0.40930227196837077,0.22079929532681714,10.800403826824626,10.858871304345069,10.741936349304183,0,0
600309.SH,2011/08/09,10.316904,10.826938,11.046447,10.271711,18727233.0,0.7747360000000008,0.24032583345609987,0.3109777121529974,10.805353795964846,10.910031778416235,10.700675813513458,0,0
600309.SH,2011/08/10,11.020622,10.949605,11.17557,10.936693,10598267.0,0.3486320000000003,0.18395276752409584,0.20922845885528593,10.804063884872143,10.909295241970923,10.698832527773362,0,0
600309.SH,2011/08/11,10.749464999999999,11.052903,11.111008,10.736552,11841824.0,0.37445600000000034,0.03974907599851451,0.17528338689622974,10.73186665925776,10.822520127872716,10.641213190642803,0,0
600309.SH,2011/08/12,11.136833,10.968973,11.156201,10.949605,9813027.0,0.20659599999999934,0.0021367068766482084,0.08845105651523454,10.78320644441264,10.895808281942113,10.670604606883167,0,0
600309.SH,2011/08/15,11.014166000000001,11.201394,11.272412,10.968973,8742919.0,0.3034389999999991,0.05042006142287874,0.06580274822679892,10.802413948417488,10.935929856549393,10.668898040285583,0,0
600309.SH,2011/08/16,11.220761999999999,11.027078,11.324061,10.988342,9823555.0,0.335719000000001,0.0022274688268207822,0.0948765961256044,10.814201971802923,10.955942131450449,10.672461812155397,0,0
600309.SH,2011/08/17,11.027078,10.910867999999999,11.104552,10.872131,7090008.0,0.23242100000000043,0.11278187607992073,0.06585740058389208,10.781646045918107,10.928918421888177,10.634373669948037,0,0
600309.SH,2011/08/18,10.910867999999999,10.865675,10.988342,10.730096000000001,7554916.0,0.258245999999998,0.018808852012785274,0.13242779634919954,10.792285668517222,10.881509631419949,10.703061705614495,0,0
600309.SH,2011/08/19,10.671991,10.826938,10.904411999999999,10.594517,12537676.0,0.30989499999999914,0.06070303824478963,0.07584188938404274,10.788479324628074,10.853133504472092,10.723825144784056,0,0
600309.SH,2011/08/22,10.826938,10.517044,10.878587,10.504131,6798449.0,0.37445600000000034,0.2651753884159128,0.1010684961474002,10.773176314988666,10.810773676102048,10.735578953875283,0,0
600309.SH,2011/08/23,10.568693,10.620341999999999,10.671991,10.497675,6044873.0,0.17431600000000103,0.17532431611492588,0.22419163173431306,10.777003915353667,10.866817637605122,10.687190193102213,0,0
600309.SH,2011/08/24,10.691359,10.659079,10.904411999999999,10.594517,10905104.0,0.30989499999999914,0.2718441783946251,0.17008776024124567,10.768282608877316,10.859040279822167,10.677524937932464,1,0
600309.SH,2011/08/25,10.730096000000001,11.162657000000001,11.182025999999999,10.665535,15502562.0,0.5229469999999985,0.06213018564955434,0.22820724720536562,10.738563195836878,10.845726861807867,10.63139952986589,0,0
600309.SH,2011/08/26,11.104552,11.285324000000001,11.298236,11.046447,9981646.0,0.2517889999999987,0.17008790194518164,0.10192785372446282,10.731381124324763,10.829360735978682,10.633401512670844,0,0
